id,lemma,vprašanje,odgovor,vrsta,podvrsta,split
3287,oblegati,Koliko leksikalnih pomenov vsebuje beseda oblegati?,"Beseda **oblegati** ima registrirana 3 pomene:
1. Oblegati pomeni, da veliko ljudi nekaj hoče od nas in nas venomer nadleguje.
2. Če vojaki oblegajo kraj, ga obkolijo in čakajo, da se tamkajšnji prebivalci vdajo.
3. Kadar skupina ljudi oblega nekoga, se zbere okoli te osebe in neorganizirano izraža svoja čustva.",pomen,stevilka_pomenov,train
532755,extreme,Katero obliko ima dajalnik dvojine samostalnika extreme?,3. Dajalnik (dajalnik) dvojine besede **extreme** se glasi: **extremejema**.,sklanjanje,posamezen_sklon,train
655508,alsin,Navedi spol za samostalnik alsin.,Samostalnik **alsin** je moškega spola.,besedna_vrsta,spol_samostalnika,train
28361,petnajstminuten,Navedi primernik in presežnik za pridevnik/prislov petnajstminuten.,"Stopnjevanje besede **petnajstminuten**:

| Stopnja | Oblika |
|---|---|
| 1. Osnovnik (Pozitiv) | petnajstminutni / petnajstminutnih / petnajstminutnima / petnajstminutne / petnajstminutnim / petnajstminutnimi / petnajstminutno / petnajstminutnega / petnajstminutnemu / petnajstminutnem / petnajstminutna / petnajstminuten |
| 2. Primernik (Komparativ) | petnajstminuten |
| 3. Presežnik (Superlativ) | petnajstminuten |",stopnjevanje,vse_stopnje,train
462755,tsukuba,Katere slovnične lastnosti nosi oblika tsukubama besede tsukuba?,"Oblika **tsukubama** pri besedi *tsukuba* izraža:
- 6. Orodnik (dvojine)",sklanjanje,analiza_oblike,train
3146,naznačevati,Spregaj glagol naznačevati v sedanjiku.,"Sedanjik glagola **naznačevati**:

| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | naznačujem | naznačujeva | naznačujemo |
| 2. oseba | naznačuješ | naznačujeta | naznačujete |
| 3. oseba | naznačuje | naznačujeta | naznačujejo |",spreganje,spreganje_v_casu,train
2093,klubovati,Ali je glagol klubovati dovršni ali nedovršni?,Beseda **klubovati** je nedovršni glagol.,besedna_vrsta,vrsta_in_vid_glagola,train
9498,začiniti,Podaj razlago pomena za besedo začiniti.,"Beseda **začiniti** ima naslednje pomene:
- Začiniti pomeni nekaj dodati hrani ali pijači, da dobi poseben okus.
- Začiniti pomeni hrani dodati sol, poper ali druge začimbe.
- Začiniti pomeni dodati začimbe jedem.",pomen,razlaga_pomena,test
7502,razkužiti,Prikaži spreganje po osebah za glagol razkužiti.,"Spreganje glagola **razkužiti**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | razkužim | razkuživa | razkužimo |
| 2. oseba | razkužiš | razkužita | razkužite |
| 3. oseba | razkuži | razkužita | razkužijo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem razkužil / sem razkužila | sva razkužila / sva razkužili | smo razkužili / smo razkužile |
| 2. oseba | si razkužil / si razkužila | sta razkužila / sta razkužili | ste razkužili / ste razkužile |
| 3. oseba | je razkužil / je razkužila | sta razkužila / sta razkužili | so razkužili / so razkužile |",spreganje,celotno_spreganje,test
679676,hedican,Kateri sklon in število izraža oblika hedicani pri besedi hedican?,"Oblika **hedicani** pri besedi *hedican* izraža:
- 6. Orodnik (množine)",sklanjanje,analiza_oblike,test
609334,hütz,Izpiši sklanjatveno tabelo samostalnika hütz.,"Sklanjatvena tabela za samostalnik **hütz**:

| Sklon | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. Imenovalnik | hütz | hütza | / |
| 2. Rodilnik | hütza | hützov | hützov |
| 3. Dajalnik | hützu | hützoma | hützom |
| 4. Tožilnik | hütza | hütza | hütze |
| 5. Mestnik | pri hützu | pri hützih | pri hützih |
| 6. Orodnik | s hützom | s hützoma | s hützi |",sklanjanje,celotna_sklanjatev,test
487161,soigralčev,Izpiši stopnjevalni vzorec za besedo soigralčev.,"Stopnjevanje besede **soigralčev**:

| Stopnja | Oblika |
|---|---|
| 1. Osnovnik (Pozitiv) | soigralčeva / soigralčevima / soigralčevih / soigralčevimi / soigralčev / soigralčevim / soigralčevo / soigralčevega / soigralčeve / soigralčevem / soigralčevemu / soigralčevi |
| 2. Primernik (Komparativ) | soigralčev |
| 3. Presežnik (Superlativ) | soigralčev |",stopnjevanje,vse_stopnje,test
52871,deložacija,Kako v praksi uporabimo besedo deložacija?,"Primeri uporabe besede **deložacija** v povedih:
- *Tričlanska družina je bila pravnomočno soočena z deložacijo iz stanovanja.*
- *Po triletnih, očitno neuspešnih dogovorih o višini najemnine so nedavno prejeli sodno odločbo o deložaciji iz najetih mestnih prostorov na Rimski cesti 17 v Ljubljani.*",primeri_uporabe,povedi_z_besedo,test
97216,vsiljivec,S katerimi besedami se najpogosteje povezuje beseda vsiljivec?,"Tipične kolokacije z besedo **vsiljivec**:
- morebitni vsiljivci
- braniti pred vsiljivci
- varovati pred vsiljivci
- pregnati vsiljivca
- odgnati vsiljivca
- tuji vsiljivci
- napasti vsiljivca
- odganjati vsiljivce
- počutiti se kot vsiljivec
- braniti se pred vsiljivci",kolokacije,navedi_kolokacije,test
20003,izsledljiv,Navedi kolokativne zveze za lemo izsledljiv.,"Tipične kolokacije z besedo **izsledljiv**:
- težko izsledljiv
- lahko izsledljiv",kolokacije,navedi_kolokacije,test
2590,nabasati,"Kakšna je slovnična oblika besede nabašejo v povedi: 'Spet eni si v nahrbtnik nabašejo prav vse, da s seboj nosijo že celo omaro.'?","V povedi *""Spet eni si v nahrbtnik nabašejo prav vse, da s seboj nosijo že celo omaro.""* nastopa beseda **nabašejo** kot pregibna oblika (MSD: Ggdstm) besede *nabasati*.",primeri_uporabe,analiza_oblike_v_povedi,test
476979,trd,Izpiši število pomenov besede trd.,"Beseda **trd** ima registrirana 10 pomenov:
1. Kadar nekaj ob dotiku deluje trdo, je zelo trdno in se tega ne da zlahka ukriviti, prerezati ali zlomiti.
2. Delo, ki je trdo, zahteva veliko napora.
3. Če je življenje trdo, je težko in neprijetno.
4. Droga, ki je trda, je močna, na primer heroin ali kokain; take droge so prepovedane.
5. Način življenja ali položaj, ki je trd, je resen in težaven.
6. Snov ali predmet, ki je trd, je tog in se ne upogiba zlahka.
7. Snov ali predmet, ki sta trda, sta v trdnem agregatnem stanju, ne pa v tekočem ali plinskem.
8. Trd pomeni oster in neprijeten.
9. Če smo trdi, nas mišice ali sklepi pri gibanju bolijo.
10. Snov, ki je trda, je trdna in jo je težko zlomiti ali rezati.",pomen,stevilka_pomenov,test
571981,sugijama,Navedi vse sklone besede sugijama.,"Sklanjatvena tabela za samostalnik **sugijama**:

| Sklon | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. Imenovalnik | / | sugijami / sugijama | sugijami / sugijame |
| 2. Rodilnik | sugijama / sugijame | sugijam / sugijamov | sugijam / sugijamov |
| 3. Dajalnik | sugijamu / sugijami | sugijamoma / sugijamama | sugijamom / sugijamam |
| 4. Tožilnik | sugijamo / sugijama | sugijami / sugijama | sugijame |
| 5. Mestnik | pri sugijamu / pri sugijami | pri sugijamih / pri sugijamah | pri sugijamah / pri sugijamih |
| 6. Orodnik | s sugijamo / s sugijamom | s sugijamoma / s sugijamama | s sugijami / s sugijamami |",sklanjanje,celotna_sklanjatev,test
486694,skandirajoč,Prikaži stopnjevanje pridevnika skandirajoč.,"Stopnjevanje besede **skandirajoč**:

| Stopnja | Oblika |
|---|---|
| 1. Osnovnik (Pozitiv) | skandirajočih / skandirajočem / skandirajoči / skandirajoče / skandirajočim / skandirajoča / skandirajočega / skandirajoč / skandirajočemu / skandirajočima / skandirajočimi / skandirajočo |
| 2. Primernik (Komparativ) | skandirajoč |
| 3. Presežnik (Superlativ) | skandirajoč |",stopnjevanje,vse_stopnje,test
443920,aplikaten,Navedi vse stopnje za aplikaten.,"Stopnjevanje besede **aplikaten**:

| Stopnja | Oblika |
|---|---|
| 1. Osnovnik (Pozitiv) | aplikatnega / aplikatnih / aplikaten / aplikatni / aplikatno / aplikatnimi / aplikatnima / aplikatna / aplikatnim / aplikatnem / aplikatne / aplikatnemu |
| 2. Primernik (Komparativ) | aplikaten |
| 3. Presežnik (Superlativ) | aplikaten |",stopnjevanje,vse_stopnje,test
93810,trač,Katero obliko ima rodilnik ednine samostalnika trač?,2. Rodilnik (rodilnik) ednine besede **trač** se glasi: **trača / trača**.,sklanjanje,posamezen_sklon,test
688200,krameršek,Kaj po besedni vrsti pomeni krameršek?,Beseda **krameršek** je samostalnik. Beseda je lastno ime in je moškega spola.,besedna_vrsta,osnovne_lastnosti,test
496372,ultraobčutljiv,Navedi vse stopnje za ultraobčutljiv.,"Stopnjevanje besede **ultraobčutljiv**:

| Stopnja | Oblika |
|---|---|
| 1. Osnovnik (Pozitiv) | ultraobčutljivo / ultraobčutljivim / ultraobčutljivi / ultraobčutljivih / ultraobčutljivemu / ultraobčutljiva / ultraobčutljivima / ultraobčutljive / ultraobčutljivimi / ultraobčutljivega / ultraobčutljivem / ultraobčutljiv |
| 2. Primernik (Komparativ) | ultraobčutljiv |
| 3. Presežnik (Superlativ) | ultraobčutljiv |",stopnjevanje,vse_stopnje,train
78740,počitnikar,Izpiši primere iz korpusa za besedo počitnikar.,"Primeri uporabe besede **počitnikar** v povedih:
- *Trop malih počitnikarjev, ki oddih preživljajo kar doma, se je udeležil raznih likovnih in ustvarjalnih delavnic, športnih igric ali varstva v družbi vrstnikov.*",primeri_uporabe,povedi_z_besedo,train
509531,bilancirati,Opredeli glagolski vid besede bilancirati.,Beseda **bilancirati** je dvovidski glagol.,besedna_vrsta,vrsta_in_vid_glagola,train
800,devati,Ali je glagol devati dovršni ali nedovršni?,Beseda **devati** je nedovršni glagol.,besedna_vrsta,vrsta_in_vid_glagola,train
555127,moving,Sestavi sklanjatveno tabelo za besedo moving.,"Sklanjatvena tabela za samostalnik **moving**:

| Sklon | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. Imenovalnik | moving | movinga | movingi |
| 2. Rodilnik | movinga | movingov | movingov |
| 3. Dajalnik | movingu | movingoma | movingom |
| 4. Tožilnik | movinga | movinga | movinge |
| 5. Mestnik | pri movingu | pri movingih | pri movingih |
| 6. Orodnik | z movingom | z movingoma | z movingi |",sklanjanje,celotna_sklanjatev,train
73161,neznanec,V katerem sklonu/obliki je beseda Neznanec v povedi 'Neznanec pa je vlomil v osebni avtomobil in poskušal ukrasti avtoradio.'?,"V povedi *""Neznanec pa je vlomil v osebni avtomobil in poskušal ukrasti avtoradio.""* nastopa beseda **Neznanec** kot pregibna oblika (MSD: Somei) besede *neznanec*.",primeri_uporabe,analiza_oblike_v_povedi,train
510103,hinaviti,Ali je glagol hinaviti dovršni ali nedovršni?,Beseda **hinaviti** je dovršni glagol.,besedna_vrsta,vrsta_in_vid_glagola,train
44905,silo,"Katero slovnično obliko izraža beseda silo v stavku: 'Močno se je iztrgala iz objema, s silo, ki je bila skoraj neustavljiva.'?","V povedi *""Močno se je iztrgala iz objema, s silo, ki je bila skoraj neustavljiva.""* nastopa beseda **silo** kot pregibna oblika (MSD: Rsn) besede *silo*.",primeri_uporabe,analiza_oblike_v_povedi,train
656452,areo,Kako poteka sklanjatev besede areo za dvojino?,"Sklanjatvene oblike besede **areo** v dvojini:

| Sklon | Dvojina |
|---|---|
| 1. Imenovalnik | area |
| 2. Rodilnik | areov |
| 3. Dajalnik | areoma |
| 4. Tožilnik | area |
| 5. Mestnik | pri areih |
| 6. Orodnik | z areoma |",sklanjanje,sklanjatev_po_stevilu,train
26540,obešen,Navedi vse pomene besede obešen.,"Pomeni besede **obešen** so:
- Kadar je nekaj obešeno z visokega mesta, visi s te točke.",pomen,nastevanje_pomenov,train
482072,zimica,Izpiši vse sklone in števila za besedo zimica.,"Sklanjatvena tabela za samostalnik **zimica**:

| Sklon | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. Imenovalnik | zimica | zimici | zimice |
| 2. Rodilnik | zimice | zimic | zimic |
| 3. Dajalnik | zimici | zimicama | zimicam |
| 4. Tožilnik | zimico | zimici | zimice |
| 5. Mestnik | pri zimici | pri zimicah | pri zimicah |
| 6. Orodnik | z zimico | z zimicama | z zimicami |",sklanjanje,celotna_sklanjatev,train
712173,ruinija,Katera beseda v osnovni obliki predstavlja obliko ruinijo?,Osnovna oblika (lema) besede **ruinijo** je **ruinija** (samostalnik).,sklanjanje,osnovna_oblika_leme,train
492572,šarmirati,Prikaži oblike za Sedanjik glagola šarmirati.,"Sedanjik glagola **šarmirati**:

| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | šarmiram | šarmirava | šarmiramo |
| 2. oseba | šarmiraš | šarmirata | šarmirate |
| 3. oseba | šarmira | šarmirata | šarmirajo |",spreganje,spreganje_v_casu,train
10292,zgoditi,Izpiši vse glagolske oblike za zgoditi.,"Spreganje glagola **zgoditi**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | zgodim | zgodiva | zgodimo |
| 2. oseba | zgodiš | zgodita | zgodite |
| 3. oseba | zgodi | zgodita | zgodijo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem zgodil / sem zgodila | sva zgodila / sva zgodili | smo zgodili / smo zgodile |
| 2. oseba | si zgodil / si zgodila | sta zgodila / sta zgodili | ste zgodili / ste zgodile |
| 3. oseba | je zgodil / je zgodila | sta zgodila / sta zgodili | so zgodili / so zgodile |",spreganje,celotno_spreganje,train
58901,haljica,"Določi sklon in število besede haljico v povedi 'Kmalu sem vstopil v ordinacijo, se na ukaz slekel in se ogrnil v bolniško haljico.'.","V povedi *""Kmalu sem vstopil v ordinacijo, se na ukaz slekel in se ogrnil v bolniško haljico.""* nastopa beseda **haljico** kot pregibna oblika (MSD: Sozeo) besede *haljica*.",primeri_uporabe,analiza_oblike_v_povedi,train
24036,Mirtov,Navedi 1 kolokativnih zvez za besedo Mirtov.,"Izpis 1 kolokacij za besedo **Mirtov**:
1. Mirtove besede",kolokacije,stevilsko_opredeljene_kolokacije,train
9429,vzpostavljati,Navedi vse osebe in čase za glagol vzpostavljati.,"Spreganje glagola **vzpostavljati**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | vzpostavljam | vzpostavljava | vzpostavljamo |
| 2. oseba | vzpostavljaš | vzpostavljata | vzpostavljate |
| 3. oseba | vzpostavlja | vzpostavljata | vzpostavljajo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem vzpostavljal / sem vzpostavljala | sva vzpostavljala / sva vzpostavljali | smo vzpostavljali / smo vzpostavljale |
| 2. oseba | si vzpostavljal / si vzpostavljala | sta vzpostavljala / sta vzpostavljali | ste vzpostavljali / ste vzpostavljale |
| 3. oseba | je vzpostavljal / je vzpostavljala | sta vzpostavljala / sta vzpostavljali | so vzpostavljali / so vzpostavljale |",spreganje,celotno_spreganje,train
25369,nekompromisen,Katere sopomenke obstajajo za izraz nekompromisen?,"Sopomenke besede **nekompromisen** so:
- maksimalističen",sopomenke,navedi_sopomenke,train
82005,predstavnica,Razvrsti in naštej pomene besede predstavnica.,"Pomeni besede **predstavnica** so:
- Predstavnica je govornica, ki govori v imenu drugih.",pomen,nastevanje_pomenov,train
611611,jauho,"Ali je samostalnik jauho moškega, ženskega ali srednjega spola?",Samostalnik **jauho** je moškega spola.,besedna_vrsta,spol_samostalnika,train
509974,fjakati,Spregaj glagol fjakati.,"Spreganje glagola **fjakati**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | fjakam | fjakava | fjakamo |
| 2. oseba | fjakaš | fjakata | fjakate |
| 3. oseba | fjaka | fjakata | fjakajo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem fjakala / sem fjakal | sva fjakala / sva fjakali | smo fjakala / smo fjakali |
| 2. oseba | si fjakala / si fjakal | sta fjakala / sta fjakali | ste fjakala / ste fjakali |
| 3. oseba | je fjakala / je fjakal | sta fjakala / sta fjakali | so fjakala / so fjakali |",spreganje,celotno_spreganje,train
99273,zevs,Kako glasi celotna sklanjatev besede zevs?,"Sklanjatvena tabela za samostalnik **zevs**:

| Sklon | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. Imenovalnik | zevs | zevsa | zevsi |
| 2. Rodilnik | zevsa | zevsov | zevsov |
| 3. Dajalnik | zevsu | zevsoma | zevsom |
| 4. Tožilnik | zevsa | zevsa | zevse |
| 5. Mestnik | pri zevsu | pri zevsih | pri zevsih |
| 6. Orodnik | z zevsom | z zevsoma | z zevsi |",sklanjanje,celotna_sklanjatev,train
84460,rabinat,Navedi 1 kolokativnih zvez za besedo rabinat.,"Izpis 1 kolokacij za besedo **rabinat**:
1. glavni rabinat",kolokacije,stevilsko_opredeljene_kolokacije,train
684814,jurčik,Kateri spol ima beseda jurčik?,Samostalnik **jurčik** je moškega spola.,besedna_vrsta,spol_samostalnika,train
91133,staja,Katere sopomenke obstajajo za izraz staja?,"Sopomenke besede **staja** so:
- golobnjak
- hišica
- lopa
- ograda
- tamar",sopomenke,navedi_sopomenke,train
717994,szente,V kakšni obliki je mestnik množine pri besedi szente?,5. Mestnik (mestnik) množine besede **szente** se glasi: **pri szentejih**.,sklanjanje,posamezen_sklon,train
24999,naučen,Izpiši število pomenov besede naučen.,"Beseda **naučen** ima registrirana 1 pomen:
1. Dejanje, ki je naučeno, je skrbno načrtovano in ni spontano ali naravno.",pomen,stevilka_pomenov,train
569151,shahar,"Razloži, v katerem sklonu in številu je oblika shaharji besede shahar.","Oblika **shaharji** pri besedi *shahar* izraža:
- 6. Orodnik (množine)",sklanjanje,analiza_oblike,train
570526,solidarity,Opiši oblikoslovno vlogo besede solidarityjem pri samostalniku solidarity.,"Oblika **solidarityjem** pri besedi *solidarity* izraža:
- 6. Orodnik (ednine)",sklanjanje,analiza_oblike,train
58366,gramoznica,Prikaži 5 pogostih kolokacij z besedo gramoznica.,"Izpis 5 kolokacij za besedo **gramoznica**:
1. opuščene gramoznice
2. nekdanja gramoznica
3. sanacija gramoznice
4. Območje gramoznice
5. zapuščene gramoznice",kolokacije,stevilsko_opredeljene_kolokacije,train
720577,thiebaud,Katera je ustrezna oblika za 4. Tožilnik sklon ednine besede thiebaud?,4. Tožilnik (tožilnik) ednine besede **thiebaud** se glasi: **thiebauda**.,sklanjanje,posamezen_sklon,train
7439,razgrabiti,Koliko pomenov ima beseda razgrabiti?,"Beseda **razgrabiti** ima registrirana 1 pomen:
1. Razgrabiti nekaj pomeni hitro kupiti.",pomen,stevilka_pomenov,train
509633,doiti,Kako se sprega glagol doiti?,"Spreganje glagola **doiti**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | doim | doiva | doimo |
| 2. oseba | doiš | doita | doite |
| 3. oseba | doi | doita | doijo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem doilo / sem doila | sva doila / sva doili | smo doile / smo doila |
| 2. oseba | si doilo / si doila | sta doila / sta doili | ste doile / ste doila |
| 3. oseba | je doilo / je doila | sta doila / sta doili | so doile / so doila |",spreganje,celotno_spreganje,train
